Datetime,open,high,low,close,volume
,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD
2026-08-08 23:00:00+00:00,0.0704599991440773,0.0704599991440773,0.07021000236272812,0.07037000358104706,0
2026-08-09 00:00:00+00:00,0.07037000358104706,0.07041999697685242,0.07023999840021133,0.07035999745130539,0
2026-08-09 01:00:00+00:00,0.0703200027346611,0.07045000046491623,0.06989999860525131,0.06994999945163727,8241440
2026-08-09 02:00:00+00:00,0.06994999945163727,0.07002999633550644,0.06984999775886536,0.06994999945163727,7367872
2026-08-09 03:00:00+00:00,0.0699400007724762,0.07002999633550644,0.06981000304222107,0.06994999945163727,0
2026-08-09 04:00:00+00:00,0.06995999813079834,0.07009000331163406,0.06993000209331512,0.07000000029802322,0
2026-08-09 05:00:00+00:00,0.06998000293970108,0.0700099989771843,0.06982000172138214,0.06995999813079834,0
2026-08-09 06:00:00+00:00,0.06996999680995941,0.07020000368356705,0.06988999992609024,0.07015000283718109,0
2026-08-09 07:00:00+00:00,0.07015000283718109,0.07017000019550323,0.0700099989771843,0.07010000199079514,1389472
2026-08-09 08:00:00+00:00,0.07010000199079514,0.07023999840021133,0.06988999992609024,0.07006999850273132,6264768
2026-08-09 09:00:00+00:00,0.07005999982357025,0.07010000199079514,0.06996999680995941,0.0700799971818924,0
2026-08-09 10:00:00+00:00,0.0700799971818924,0.07021000236272812,0.07002999633550644,0.07013999670743942,0
2026-08-09 11:00:00+00:00,0.07015000283718109,0.07022999972105026,0.07009000331163406,0.07013999670743942,0
2026-08-09 12:00:00+00:00,0.07013999670743942,0.07017000019550323,0.07006999850273132,0.07012999802827835,0
2026-08-09 13:00:00+00:00,0.07012999802827835,0.07038000226020813,0.07011000066995621,0.07026000320911407,0
2026-08-09 14:00:00+00:00,0.07026000320911407,0.07049000263214111,0.0702499970793724,0.07041999697685242,0
2026-08-09 15:00:00+00:00,0.07044000178575516,0.07071000337600708,0.07041999697685242,0.07063999772071838,0
2026-08-09 16:00:00+00:00,0.07064999639987946,0.07074999809265137,0.0705299973487854,0.07067999988794327,0
2026-08-09 17:00:00+00:00,0.07067999988794327,0.07077000290155411,0.07045000046491623,0.07046999782323837,0
2026-08-09 18:00:00+00:00,0.07054000347852707,0.07056000083684921,0.07037000358104706,0.0704599991440773,0
2026-08-09 19:00:00+00:00,0.07045000046491623,0.07049000263214111,0.0703200027346611,0.07041999697685242,0
2026-08-09 20:00:00+00:00,0.07041999697685242,0.07045000046491623,0.07029999792575836,0.07043000310659409,0
2026-08-09 21:00:00+00:00,0.0704599991440773,0.0707399994134903,0.07037000358104706,0.07051999866962433,388992
2026-08-09 22:00:00+00:00,0.07056999951601028,0.07096000015735626,0.06984999775886536,0.07001999765634537,9116352
2026-08-09 23:00:00+00:00,0.06995999813079834,0.0700099989771843,0.06920000165700912,0.06930000334978104,11522432
