Datetime,open,high,low,close,volume
,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
2026-07-17 21:00:00+00:00,1841.5799560546875,1845.550048828125,1839.8199462890625,1840.43994140625,0
2026-07-17 22:00:00+00:00,1840.489990234375,1842.719970703125,1836.199951171875,1838.5999755859375,0
2026-07-17 23:00:00+00:00,1838.699951171875,1843.2900390625,1833.969970703125,1840.93994140625,0
2026-07-18 00:00:00+00:00,1840.949951171875,1843.739990234375,1838.8900146484375,1839.8599853515625,0
2026-07-18 01:00:00+00:00,1839.8199462890625,1842.18994140625,1838.300048828125,1841.300048828125,0
2026-07-18 02:00:00+00:00,1841.68994140625,1845.5699462890625,1840.3199462890625,1841.030029296875,0
2026-07-18 03:00:00+00:00,1840.8499755859375,1845.239990234375,1840.43994140625,1844.6700439453125,0
2026-07-18 04:00:00+00:00,1844.9000244140625,1845.0699462890625,1841.25,1843.3499755859375,0
2026-07-18 05:00:00+00:00,1843.3900146484375,1848.0,1841.8800048828125,1844.6199951171875,0
2026-07-18 06:00:00+00:00,1844.75,1846.77001953125,1841.8399658203125,1843.6099853515625,0
2026-07-18 07:00:00+00:00,1843.6099853515625,1844.9000244140625,1841.7900390625,1843.030029296875,0
2026-07-18 08:00:00+00:00,1843.239990234375,1848.02001953125,1841.199951171875,1846.18994140625,0
2026-07-18 09:00:00+00:00,1846.27001953125,1846.7900390625,1841.8399658203125,1843.8699951171875,0
2026-07-18 10:00:00+00:00,1843.68994140625,1845.47998046875,1842.9000244140625,1844.18994140625,0
2026-07-18 11:00:00+00:00,1844.18994140625,1845.4100341796875,1842.949951171875,1844.1700439453125,0
2026-07-18 12:00:00+00:00,1844.1800537109375,1849.0799560546875,1838.800048828125,1843.4100341796875,0
2026-07-18 13:00:00+00:00,1843.0799560546875,1843.0799560546875,1836.25,1840.31005859375,0
2026-07-18 14:00:00+00:00,1840.56005859375,1845.0899658203125,1839.6099853515625,1844.550048828125,0
2026-07-18 15:00:00+00:00,1844.68994140625,1844.93994140625,1840.8599853515625,1842.5,0
2026-07-18 16:00:00+00:00,1842.5,1845.5999755859375,1840.5,1844.510009765625,0
2026-07-18 17:00:00+00:00,1844.719970703125,1852.1500244140625,1842.010009765625,1851.4100341796875,0
2026-07-18 18:00:00+00:00,1851.719970703125,1863.780029296875,1848.719970703125,1856.2900390625,98165248
2026-07-18 19:00:00+00:00,1856.800048828125,1860.0799560546875,1854.5699462890625,1857.239990234375,7000064
2026-07-18 20:00:00+00:00,1857.3499755859375,1861.8699951171875,1854.5400390625,1855.9200439453125,0
2026-07-18 21:00:00+00:00,1856.2900390625,1861.6400146484375,1854.780029296875,1859.530029296875,90032640
2026-07-18 22:00:00+00:00,1859.760009765625,1864.3199462890625,1858.43994140625,1862.5400390625,31182848
2026-07-18 23:00:00+00:00,1862.4000244140625,1863.0999755859375,1858.81005859375,1861.5400390625,1517056
2026-07-19 00:00:00+00:00,1861.6099853515625,1862.27001953125,1858.1099853515625,1860.1099853515625,25963520
2026-07-19 01:00:00+00:00,1860.1199951171875,1860.3699951171875,1857.4200439453125,1857.8699951171875,120525824
2026-07-19 02:00:00+00:00,1857.72998046875,1876.280029296875,1857.5999755859375,1870.25,217775616
2026-07-19 03:00:00+00:00,1871.719970703125,1871.739990234375,1862.6400146484375,1866.02001953125,100541952
2026-07-19 04:00:00+00:00,1866.0,1869.0899658203125,1863.0799560546875,1866.0899658203125,0
2026-07-19 05:00:00+00:00,1866.469970703125,1869.18994140625,1864.449951171875,1867.2099609375,107537920
2026-07-19 06:00:00+00:00,1867.010009765625,1870.199951171875,1866.8299560546875,1867.9000244140625,10735104
2026-07-19 07:00:00+00:00,1867.77001953125,1870.6300048828125,1865.9100341796875,1868.6500244140625,199129600
2026-07-19 08:00:00+00:00,1869.0699462890625,1873.800048828125,1866.4599609375,1872.6500244140625,0
2026-07-19 09:00:00+00:00,1872.7099609375,1872.8299560546875,1864.199951171875,1865.1600341796875,147283968
2026-07-19 10:00:00+00:00,1865.050048828125,1876.4200439453125,1862.97998046875,1870.949951171875,108134912
2026-07-19 11:00:00+00:00,1871.030029296875,1877.199951171875,1868.969970703125,1870.050048828125,178229248
2026-07-19 12:00:00+00:00,1869.9599609375,1872.9000244140625,1863.550048828125,1869.1199951171875,80443904
2026-07-19 13:00:00+00:00,1869.1099853515625,1872.239990234375,1864.5899658203125,1870.4200439453125,482418176
2026-07-19 14:00:00+00:00,1870.5400390625,1876.72998046875,1867.3299560546875,1873.31005859375,104725504
2026-07-19 15:00:00+00:00,1873.31005859375,1874.739990234375,1867.489990234375,1869.68994140625,114216448
2026-07-19 16:00:00+00:00,1869.5799560546875,1872.22998046875,1864.56005859375,1865.1099853515625,16558592
2026-07-19 17:00:00+00:00,1865.22998046875,1872.199951171875,1857.719970703125,1865.9200439453125,168103936
2026-07-19 18:00:00+00:00,1865.8900146484375,1866.56005859375,1853.5899658203125,1859.7099609375,0
2026-07-19 19:00:00+00:00,1860.25,1861.300048828125,1853.530029296875,1860.969970703125,0
2026-07-19 20:00:00+00:00,1860.969970703125,1865.760009765625,1860.6800537109375,1865.760009765625,0
2026-07-19 21:00:00+00:00,1866.6800537109375,1866.6800537109375,1856.030029296875,1860.6700439453125,0
2026-07-19 22:00:00+00:00,1858.280029296875,1875.8399658203125,1856.7099609375,1869.239990234375,273790464
2026-07-19 23:00:00+00:00,1869.1199951171875,1873.7900390625,1863.9599609375,1870.9599609375,134061568
2026-07-20 00:00:00+00:00,1871.010009765625,1890.199951171875,1861.5999755859375,1870.72998046875,410116608
2026-07-20 01:00:00+00:00,1870.780029296875,1888.1300048828125,1864.2900390625,1867.81005859375,221141504
2026-07-20 02:00:00+00:00,1867.7900390625,1881.6600341796875,1866.719970703125,1877.5,18837504
2026-07-20 03:00:00+00:00,1877.4200439453125,1880.760009765625,1869.4300537109375,1878.3699951171875,0
2026-07-20 04:00:00+00:00,1878.5,1878.5,1867.0799560546875,1867.0799560546875,167071744
2026-07-20 05:00:00+00:00,1867.6700439453125,1868.4000244140625,1851.3499755859375,1854.050048828125,382388224
2026-07-20 06:00:00+00:00,1854.4200439453125,1858.449951171875,1842.68994140625,1847.800048828125,346507776
2026-07-20 07:00:00+00:00,1848.4100341796875,1863.8199462890625,1847.780029296875,1862.3900146484375,153393664
2026-07-20 08:00:00+00:00,1862.0400390625,1866.81005859375,1852.1800537109375,1859.1600341796875,386584576
2026-07-20 09:00:00+00:00,1859.030029296875,1865.6600341796875,1856.1199951171875,1862.4000244140625,129424384
2026-07-20 10:00:00+00:00,1862.5699462890625,1869.699951171875,1860.9599609375,1867.239990234375,5883904
2026-07-20 11:00:00+00:00,1867.6500244140625,1894.43994140625,1866.300048828125,1891.56005859375,437598208
2026-07-20 12:00:00+00:00,1891.6600341796875,1891.6600341796875,1870.1400146484375,1871.3800048828125,248122368
2026-07-20 13:00:00+00:00,1871.9100341796875,1878.8399658203125,1855.800048828125,1860.5,0
2026-07-20 14:00:00+00:00,1860.4599609375,1868.719970703125,1852.0,1866.260009765625,400651264
2026-07-20 15:00:00+00:00,1866.72998046875,1902.27001953125,1865.93994140625,1901.0400390625,513133568
2026-07-20 16:00:00+00:00,1901.239990234375,1904.510009765625,1892.4100341796875,1898.1199951171875,620512256
2026-07-20 17:00:00+00:00,1897.56005859375,1908.4000244140625,1893.9599609375,1906.6800537109375,91730944
2026-07-20 18:00:00+00:00,1907.4000244140625,1917.030029296875,1896.0799560546875,1898.010009765625,501008384
2026-07-20 19:00:00+00:00,1898.1199951171875,1899.8199462890625,1888.7099609375,1897.199951171875,174517248
2026-07-20 20:00:00+00:00,1898.6500244140625,1905.4100341796875,1894.9000244140625,1903.5400390625,221305856
2026-07-20 21:00:00+00:00,1903.8399658203125,1906.3199462890625,1900.3800048828125,1901.050048828125,15690752
2026-07-20 22:00:00+00:00,1900.8399658203125,1900.8399658203125,1892.9000244140625,1894.5799560546875,0
2026-07-20 23:00:00+00:00,1894.56005859375,1904.1500244140625,1894.050048828125,1903.5400390625,83991552
2026-07-21 00:00:00+00:00,1903.0,1916.800048828125,1899.5699462890625,1913.9000244140625,0
2026-07-21 01:00:00+00:00,1913.2900390625,1916.9100341796875,1905.5,1906.2099609375,0
2026-07-21 02:00:00+00:00,1906.300048828125,1920.3499755859375,1903.3299560546875,1916.1700439453125,0
2026-07-21 03:00:00+00:00,1916.050048828125,1926.760009765625,1915.9000244140625,1925.4599609375,326789120
2026-07-21 04:00:00+00:00,1925.4100341796875,1929.8399658203125,1921.260009765625,1923.3599853515625,112701440
2026-07-21 05:00:00+00:00,1923.1199951171875,1932.9200439453125,1920.72998046875,1929.239990234375,0
2026-07-21 06:00:00+00:00,1929.7099609375,1938.739990234375,1926.5,1933.5999755859375,0
2026-07-21 07:00:00+00:00,1933.5699462890625,1938.0,1932.1600341796875,1932.8900146484375,74708992
2026-07-21 08:00:00+00:00,1932.77001953125,1949.3699951171875,1930.3699951171875,1938.6199951171875,356736000
2026-07-21 09:00:00+00:00,1938.25,1942.3199462890625,1935.8399658203125,1940.800048828125,530204672
2026-07-21 10:00:00+00:00,1941.010009765625,1945.800048828125,1931.0400390625,1932.8499755859375,253536256
2026-07-21 11:00:00+00:00,1932.8800048828125,1936.02001953125,1926.02001953125,1934.75,383337472
2026-07-21 12:00:00+00:00,1934.7900390625,1944.1800537109375,1931.6600341796875,1941.5999755859375,0
2026-07-21 13:00:00+00:00,1941.300048828125,1942.5,1926.1500244140625,1939.0799560546875,0
2026-07-21 14:00:00+00:00,1939.1600341796875,1943.1700439453125,1926.1800537109375,1930.219970703125,232392704
2026-07-21 15:00:00+00:00,1930.3299560546875,1931.449951171875,1922.489990234375,1930.760009765625,0
2026-07-21 16:00:00+00:00,1930.969970703125,1934.4300537109375,1920.5899658203125,1925.4200439453125,0
2026-07-21 17:00:00+00:00,1925.0999755859375,1927.199951171875,1915.5400390625,1917.300048828125,98532352
2026-07-21 18:00:00+00:00,1917.5,1921.4200439453125,1914.3199462890625,1918.949951171875,0
2026-07-21 19:00:00+00:00,1918.56005859375,1925.489990234375,1917.4300537109375,1922.3599853515625,103004160
2026-07-21 20:00:00+00:00,1922.800048828125,1925.27001953125,1920.4100341796875,1922.0999755859375,0
2026-07-21 21:00:00+00:00,1922.0999755859375,1925.719970703125,1918.780029296875,1923.1300048828125,0
2026-07-21 22:00:00+00:00,1922.300048828125,1922.93994140625,1917.1400146484375,1919.5999755859375,0
2026-07-21 23:00:00+00:00,1919.1600341796875,1929.8299560546875,1915.699951171875,1928.5,11305984
2026-07-22 00:00:00+00:00,1929.0,1942.8199462890625,1927.800048828125,1938.0999755859375,96323584
2026-07-22 01:00:00+00:00,1938.469970703125,1939.1099853515625,1927.239990234375,1932.4200439453125,0
2026-07-22 02:00:00+00:00,1931.739990234375,1935.239990234375,1925.52001953125,1929.0699462890625,248481792
